cluster,user_pseudo_id,product_id_name,product_category_list,product_category_2_list,recency,frequency,monetary
3,450801317.1712314,"{'8905724464850': 'Lime Green Printed Viscose Kurta Set', ' 8905724512483': ' Ikat Inspired Pink Viscose Kurta Set'}",['Kurta Sets'],['Kurtas &amp; Kurta Sets'],53,2,15960.0
3,450801317.1712314,"{'8905724512490': 'Lime Green Printed Viscose Kurta Set', ' 8905724464867': ' Ikat Inspired Pink Viscose Kurta Set'}",['Kurta Sets'],['Kurtas &amp; Kurta Sets'],53,2,15960.0
3,1104824101.171239,"{'8905724465444': 'Cotton Kurta Inspired By Ikat', ' 8905724415999': ' The Goddess Co-Ord', ' 8905724413445': ' Natural Solid Bottom'}","['All Clothing', ' Kurtas &amp; Kurta Sets', ' Pants']","['All Clothing', ' Women', ' Bottoms']",57,1,11170.0
0,1074902891.171143,"{'8905724471438': 'Flowers Of Celebration Kurta Set', ' 8905724593550': ' Abstract floral co-ord'}","['Kurta Sets', ' Co-ords']","['All Clothing', ' Kurtas &amp; Kurta Sets']",68,1,7632.0
1,1633905624.1708837,{'8905724471445': 'Flowers Of Celebration Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],98,1,3990.0
1,1441731124.1709468,{'8905724471452': 'Flowers Of Celebration Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],91,1,3591.0
3,311486330.17147976,"{'8905724475030': 'Floral Embroidery Viscose Kurta - Wine', ' 8905724373091': ' Bandhani Inspired Embroidered Kurta', ' 8907641543809': ' Ride The Wave Kurta', ' 8905724436765': ' Sunehri Printed Co-ords Set'}","['Kurtas', ' Celebratory Must-Haves', ' Kurtas &amp; Kurta Sets']","['Collections', ' All Clothing', ' Kurtas &amp; Kurta Sets']",29,1,13060.0
0,1082743269.1711297,{'8905724475047': 'Floral Embroidery Viscose Kurta - Wine'},['Kurtas'],['Kurtas &amp; Kurta Sets'],69,1,2601.0
1,717551664.1706978,{'8905724475054': 'Floral Embroidery Viscose Kurta - Wine'},['Kurtas'],['Kurtas &amp; Kurta Sets'],120,1,2601.0
0,745603386.171516,{'8905724475054': 'Floral Embroidery Viscose Kurta - Wine'},['Kurtas'],['Kurtas &amp; Kurta Sets'],25,1,2890.0
0,993371984.1715158,{'8905724475061': 'Floral Embroidery Viscose Kurta - Wine'},['Kurtas'],['Kurtas &amp; Kurta Sets'],25,1,2890.0
1,698228345.1709789,{'8905724475061': 'Floral Embroidery Viscose Kurta - Wine'},['Kurtas'],['Kurtas &amp; Kurta Sets'],87,1,2890.0
1,1975441577.1708603,{'8905724475061': 'Floral Embroidery Viscose Kurta - Wine'},['Kurtas'],['Kurtas &amp; Kurta Sets'],101,1,2890.0
3,1443050664.170879,"{'8905724475061': 'Ethnic Motif Printed Pink Viscose Kurta Set', ' 8905724489273': ' Off White Floral Flounce Suit', ' 8905134651260': ' Floral Print Viscose Kurta Set', ' 8905724409875': ' Floral Embroidery Viscose Kurta - Wine'}","['Kurtas', ' Kurta Sets', ' Sets']","['All Clothing', ' Kurtas &amp; Kurta Sets']",80,1,11470.0
0,425707632.1713102,"{'8905724475986': 'Abstract Floral Print Viscose Top', ' 8905724410703': ' Aqua Solid Asymmetric Tunic', ' 8905134914617': ' Geometric Print Viscose Kurta Set'}","['Tops', ' Kurta Sets']","['Kurtas &amp; Kurta Sets', ' All Clothing']",44,1,6820.0
0,1479220474.1713028,{'8905724475993': 'Geometric Print Viscose Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],48,1,3990.0
3,105382986.17146324,"{'8905724479489': 'Yellow Embroidered Jumpsuit', ' 8905724481093': ' Ikat Inspired Yellow Viscose Co-ord', ' 8905724490354': ' Festive Aqua Crop Top Co-ord', ' 8905724539145': ' Ikat Inspired Pink Viscose Skirt Set', ' 8905724561849': ' Embroidered Jacket Style Lime Co-ord', ' 8905724539763': ' Festive Green Geometric Printed Viscose Jumpsuit'}","['Co-ords', ' Jumpsuits']",['All Clothing'],28,1,38440.0
0,1732474469.171033,{'8905724479663': 'Mirror Embroidered Viscose Kurta Set '},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],79,1,4990.0
3,1852237835.171076,"{'8905724479663': 'Mirror Embroidered Viscose Kurta Set ', ' 8907641543762': ' Bahaar Blooms Co-ords Set'}","['Kurta Sets', ' (not set)']","['Kurtas &amp; Kurta Sets', ' (not set)']",75,1,8780.0
3,171161281.17129013,{'8905724479724': 'Embroidered Yellow Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],51,1,9990.0
1,609705899.1688392,{'8905724480300': 'All About The Flare Co-Ord'},['Co-ords'],['All Clothing'],107,1,5590.0
0,402720465.1712855,{'8905724480317': 'Ikat Inspired Embroidered Pink Viscose Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],51,1,5590.0
1,1738383265.1707997,{'8905724480317': 'All About The Flare Co-Ord'},['Co-ords'],['All Clothing'],108,1,5590.0
0,343367546.17125875,{'8905724480317': 'Ikat Inspired Embroidered Pink Viscose Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],48,1,5031.0
1,1848226766.1707585,"{'8905724480317': 'Candyland kurta set', ' 8905724375996': ' All About The Flare Co-Ord Set'}","['Kurta Sets', ' Co-ords']","['All Clothing', ' Kurtas &amp; Kurta Sets']",111,1,8085.0
0,613947295.1715026,"{'8905724480331': 'Mirror Embroidery Viscose Kurta Set', ' 8905724480874': ' Ikat Inspired Embroidered Pink Viscose Kurta Set', ' 8905724413711': ' Ikat Inspired Viscose Kurta Set'}",['Kurta Sets'],['Kurtas &amp; Kurta Sets'],26,1,203.0
0,1776706980.1711109,{'8905724480348': 'Ikat Inspired Embroidered Pink Viscose Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],72,1,5590.0
3,1707130732.1712062,"{'8905724480348': 'Ikat Inspired Embroidered Pink Viscose Kurta Set', ' 8905724415531': ' Pretty In Pink Co-Ord Set'}","['Co-ords', ' Kurta Sets']","['All Clothing', ' Kurtas &amp; Kurta Sets']",48,1,9580.0
0,1049943612.1710705,"{'8905724480348': 'Ikat Inspired Embroidered Pink Viscose Kurta Set', ' 8905724455520': ' Ethnic Motif Drop Earrings With Beads'}","['Jewellery', ' Kurta Sets']","['All Accessories', ' Kurtas &amp; Kurta Sets']",76,1,6089.0
0,2110219098.1703,{'8905724480386': 'Ikat Inspired Yellow Viscose Skirt Set'},['Co-ords'],['All Clothing'],57,1,127.0
3,1201905202.1712422,"{'8905724480386': 'Wine Geometric Straight Concealed Zip Jump Suit', ' 8905724104282': ' Ikat Inspired Yellow Viscose Skirt Set', ' 8905134907558': ' Purple Graphic Straight Set'}","['Jumpsuits', ' Kurta Sets', ' Co-ords']","['All Clothing', ' Kurtas &amp; Kurta Sets']",56,1,13239.0
3,1094401198.1711724,{'8905724480409': 'Ikat Inspired Yellow Viscose Skirt Set'},['Co-ords'],['All Clothing'],64,1,8490.0
3,840769015.170474,"{'8905724480409': 'Gher Love Skirt Set', ' 8905724480942': ' Pink Geometric Print Viscose Kurta Set', ' 8905724531101': ' Peplum Top Skirt Set', ' 8907641510580': ' The Electric Indigo Set', ' 8905724297489': ' Ikat Inspired Yellow Viscose Skirt Set'}","['Co-ords', ' Kurta Sets']","['Kurtas &amp; Kurta Sets', ' All Clothing']",47,2,52930.0
3,840769015.170474,"{'8905724480768': 'Warli Inspired Embroidered Kurta Set', ' 8905724284014': ' Gher Love Skirt Set'}","['Kurta Sets', ' Co-ords']","['Kurtas &amp; Kurta Sets', ' All Clothing']",47,2,52930.0
0,267453738.1713463,{'8905724480430': 'Ikat Inspired Pink Viscose Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],45,1,8991.0
3,473435571.1711173,{'8905724480447': 'Round Neck Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],70,1,9990.0
3,2081094578.171356,{'8905724480515': 'Ikat Inspired Embroidered Yellow Viscose Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],43,1,9990.0
0,541054563.170811,{'8905724480546': 'Lime green Embroidered Anarkali Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],50,1,8490.0
0,1708987422.17132,{'8905724480546': 'Lime green Embroidered Anarkali Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],45,1,8490.0
2,748471371.1714829,{'8905724480652': 'Mirror work Embroidered Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],25,4,10160.0
2,748471371.1714829,{'8905724574573': 'Ethnic Motif Printed Black Viscose Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],25,4,10160.0
2,748471371.1714829,{'8905724574573': 'Ethnic Motif Printed Black Viscose Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],25,4,10160.0
2,748471371.1714829,{'8905724602795': 'Ikat Inspired Lime Green Viscose Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],25,4,10160.0
0,556236962.1710948,{'8905724480652': 'Mirror work Embroidered Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],29,1,2690.0
2,834270847.1709968,"{'8905724480652': 'Ethnic Motif Printed Black Viscose Kurta', ' 8905724574573': ' Mirror work Embroidered Kurta'}",['Kurtas'],['Kurtas &amp; Kurta Sets'],63,4,27010.0
2,834270847.1709968,"{'8905724489358': 'Lilac Embroidered Kurta', ' 8905724444777': ' Geometric Embroidery Casual Top', ' 8905724413971': ' Pink Embroidered Cotton Kurta Set', ' 8905724517419': ' Ikat Print Cotton A-Line Yellow Kurta'}","['Kurtas', ' Tops', ' Kurta Sets']","['Kurtas &amp; Kurta Sets', ' All Clothing']",63,4,27010.0
2,834270847.1709968,{'8905724513060': 'Ethnic Motif Yellow Viscose Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],63,4,27010.0
2,834270847.1709968,"{'8905724560361': 'Geometric Print Viscose Top', ' 8905724701108': ' Ikat Inspired Cotton Kurta'}","['Kurtas', ' Tops']","['Kurtas &amp; Kurta Sets', ' New Arrivals']",63,4,27010.0
0,978230691.1713936,{'8905724480669': 'Mirror work Embroidered Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],39,1,2690.0
0,45054101.1659794,{'8905724480683': 'Mirror work Embroidered Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],35,1,2690.0
0,1753472314.1710947,{'8905724480683': 'Mirror work Embroidered Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],74,1,2690.0
0,1795669528.171196,"{'8905724480881': 'Mirror Embroidery Viscose Kurta Set', ' 8905724371226': ' Cool Blue kurta set', ' 8905134817192': ' Peach Floral Straight Suit'}",['Kurta Sets'],['Kurtas &amp; Kurta Sets'],62,1,180.0
3,1088924893.1713867,"{'8905724480911': 'Ethnic Motif Printed Pink Viscose Kurta Set', ' 8905724409868': ' Pink Geometric Print Viscose Kurta Set'}",['Kurta Sets'],['Kurtas &amp; Kurta Sets'],40,1,13580.0
0,449198205.17114645,{'8905724481031': 'Geometric Print Orange Viscose Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],34,1,6990.0
0,513282872.1713054,"{'8905724481109': 'Embroidered Jacket Style Lime Co-ord', ' 8905134984016': ' Ikat Inspired Yellow Co-ords Set'}",['Co-ords'],['All Clothing'],49,1,160.0
0,927238133.1712915,"{'8905724481130': 'Pleated Lime Green Embroidered Top', ' 8905724411175': ' Straight Fit Black Pants'}","['Bottoms', ' Tops']",['All Clothing'],44,1,4380.0
0,1307071050.169423,"{'8905724481147': 'Ikat Inspired Pink Viscose Top', ' 8905724598562': ' Geometric Print Viscose Top', ' 8905724426780': ' Pink Viscose Top', ' 8905724701115': ' Pleated Lime Green Embroidered Top'}",['Tops'],"['All Clothing', ' New Arrivals']",57,1,8060.0
0,1765635361.1711953,{'8905724481154': 'Pleated Lime Green Embroidered Top'},['Tops'],['All Clothing'],62,1,2180.0
0,1722287346.1714792,"{'8905724481185': 'Aqua Viscose Linen Top', ' 8905134984450': ' Pleated Lime Green Embroidered Top'}",['Tops'],['All Clothing'],27,1,5580.0
0,1017156838.1712388,{'8905724489242': 'Floral Print Viscose Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],57,1,3990.0
0,2085423211.1710496,{'8905724489242': 'Floral Print Viscose Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],79,1,3591.0
0,1310666935.1710668,"{'8905724489259': 'Floral Print Viscose Kurta Set', ' 8907641584741': ' Fiona Set'}",['Kurta Sets'],['Kurtas &amp; Kurta Sets'],73,1,5885.0
0,510892580.17106766,{'8905724489266': 'Floral Print Viscose Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],76,1,78.0
0,550305162.1698823,{'8905724489273': 'Floral Print Viscose Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],79,1,3990.0
0,1796885951.1712751,{'8905724489280': 'Floral Print Viscose Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],53,1,3591.0
0,1224949771.1713183,{'8905724489280': 'Floral Print Viscose Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],47,1,3990.0
3,1425756594.1709476,"{'8905724489297': 'Warli Print Inspired Cotton Top', ' 8905724601835': ' Navy Blue Printed Viscose Kurta', ' 8905724595370': ' Blue Ikat Inspired Viscose Kurta', ' 8905134988168': ' Lilac Love Blouse'}","['Tops', ' Kurtas']","['All Clothing', ' Kurtas &amp; Kurta Sets']",88,1,9460.0
0,52737855.170982,"{'8905724489327': 'Pink Viscose Top', ' 8905724512674': ' Floral Embroidered Yellow Viscose Top', ' 8905724426803': ' Lilac Love Blouse'}",['Tops'],['All Clothing'],85,1,5970.0
0,344845411.17117333,"{'8905724489334': 'Pleated Lime Green Embroidered Top', ' 8905724481178': ' Lilac Love Blouse'}",['Tops'],['All Clothing'],57,1,4680.0
0,2057700951.1710248,{'8905724489389': 'Lilac Embroidered Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],82,1,2990.0
0,275494350.171137,"{'8905724489389': 'Undyed Viscose Blend Wide Leg Pants', ' 8905724436840': ' Lilac Embroidered Kurta', ' 8905724480324': ' Teal Ethnic Motifs Flared Kurta', ' 8905134932642': ' Indigo Ethnic Motifs Flared Kurta', ' 8905134930488': ' Ikat Inspired Embroidered Pink Viscose Kurta Set'}","['Kurtas', ' Kurta Sets', ' Bottoms']","['Kurtas &amp; Kurta Sets', ' All Clothing']",69,1,229.0
0,122701356.17107669,{'8905724489396': 'Lilac Embroidered Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],76,1,2990.0
0,1933463533.17131,{'8905724489396': 'Lilac Embroidered Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],49,1,2990.0
0,2093415128.1709983,{'8905724489839': 'Warli Inspired Tunic'},['Kurtas'],['Kurtas &amp; Kurta Sets'],84,1,2090.0
1,1211456919.170654,"{'8905724489853': 'Monochrome Warli Print Co-Ord', ' 8905724411007': ' Warli Inspired Tunic'}","['Co-ords', ' Kurtas']","['All Clothing', ' Kurtas &amp; Kurta Sets']",125,1,5580.0
1,72122077.17091958,{'8905724489860': 'Warli Inspired Tunic'},['Kurtas'],['Kurtas &amp; Kurta Sets'],88,1,1881.0
0,126724513.1711388,"{'8905724489860': 'Straight Fit Black Pants', ' 8905724411199': ' Warli Inspired Tunic'}","['Kurtas', ' Bottoms']","['All Clothing', ' Kurtas &amp; Kurta Sets']",69,1,3069.0
1,452220106.1709496,{'8905724489877': 'Warli Inspired Tunic'},['Kurtas'],['Kurtas &amp; Kurta Sets'],90,1,1881.0
0,1828560777.171432,"{'8905724489877': 'Warli Inspired Pants', ' 8905134988014': ' Warli Inspired Tunic'}","['Kurtas', ' Bottoms']","['All Clothing', ' Kurtas and Kurta Sets']",25,1,4080.0
0,1003843011.171023,{'8905724489891': 'Batik Warli Inspired Tunic'},['Kurtas'],['Kurtas &amp; Kurta Sets'],82,1,1791.0
0,733894374.1714834,{'8905724489891': 'Batik Warli Inspired Tunic'},['Kurtas'],['Kurtas &amp; Kurta Sets'],28,1,1990.0
0,255394881.17116997,{'8905724489891': 'Batik Warli Inspired Tunic'},['Kurtas'],['Kurtas &amp; Kurta Sets'],65,1,1990.0
0,989874296.1712681,"{'8905724489891': 'Turquoise Solid Embroidered Straight Top', ' 8905724416460': ' Coral Floral Tassel Straight Top', ' 8905724011993': ' Solid Asymmetric Tunic', ' 8905724563980': ' Flower Power Tunic', ' 8905724463235': ' Floral Green Viscose Tunic', ' 8905134657408': ' Embroidered Mint Green Tunic', ' 8905724015113': ' Batik Warli Inspired Tunic'}","['Tops', ' Kurtas &amp; Kurta Sets', ' Kurtas']","['Kurtas &amp; Kurta Sets', ' All Clothing']",54,1,167.0
0,1744699376.1713943,{'8905724489907': 'Batik Warli Inspired Tunic'},['Kurtas'],['Kurtas &amp; Kurta Sets'],38,1,1791.0
0,985552687.1698979,"{'8905724489907': 'Summer In The Sky Co-ords Set', ' 8905724368660': ' Batik Warli Inspired Tunic'}","['Black Friday Sale', ' Kurtas']","['Kurtas &amp; Kurta Sets', ' Sale']",77,1,3485.0
0,496365302.17098093,{'8905724489914': 'Batik Warli Inspired Tunic'},['Kurtas'],['Kurtas &amp; Kurta Sets'],78,1,1990.0
3,1332063266.1713438,"{'8905724489914': 'Batik Warli Inspired Tunic', ' 8905724413971': ' Berry Boheme dress', ' 8905724324666': ' Ikat Print Cotton A-Line Yellow Kurta', ' 8905724455216': ' Spiral Tap Necklace', ' 8905724410147': ' Casual Puff Keyhole Neck Graphic Tunic', ' 8905134983620': ' Indigo Inspired Geometric Viscose Tunic'}","['Jewellery', ' Kurtas', ' Dresses']","['All Accessories', ' Kurtas &amp; Kurta Sets', ' All Clothing']",45,1,9859.0
0,1636339189.1710868,"{'8905724490224': 'Marine Blossom Set', ' 8905724390340': ' Ikat Print Viscose Straight Blue Kurta Set', ' 8905724372766': ' Pitika kurta set', ' 8905724342998': ' Kohl Straight Set'}","['Women', ' Kurta Sets']","['End of Season Sale', ' Kurtas &amp; Kurta Sets']",73,1,188.0
3,393178835.1708513,"{'8905724490224': 'Sarson lovin', ' 8905724413643': ' Ikat Print Viscose Cropped Co-Ord', ' 8905724436130': ' Ikat Print Lime Green Cotton Flared Kurta', ' 8905724534577': ' Ikat Print Viscose Straight Blue Kurta Set'}","['Co-ords', ' Kurtas', ' Kurta Sets', ' Tops']","['Kurtas &amp; Kurta Sets', ' All Clothing']",99,1,11760.0
3,1596917925.1711736,"{'8905724490248': 'Ikat Print Viscose Straight Blue Kurta Set', ' 8905724539312': ' Floral Motif Festive Set'}",['Kurta Sets'],['Kurtas &amp; Kurta Sets'],64,1,13980.0
0,1141476816.1712468,{'8905724490354': 'Ikat Inspired Yellow Viscose Co-ord'},['Co-ords'],['All Clothing'],56,1,3490.0
0,967188696.1713185,{'8905724490361': 'Ikat Inspired Yellow Viscose Co-ord'},['Co-ords'],['All Clothing'],45,1,3490.0
0,1224868382.1713831,"{'8905724490361': 'Soft Glow Kurta Set', ' 8905724372360': ' Ikat Inspired Yellow Viscose Co-ord', ' 8905724369902': ' Floral Print Viscose Kurta Set', ' 8905724489280': ' In Love With Warli Kurta', ' 8905134987970': ' Narangi kurta set'}","['Co-ords', ' Kurtas', ' Kurta Sets']","['All Clothing', ' Kurtas &amp; Kurta Sets']",31,1,182.0
3,1214923870.167323,"{'8905724512469': 'Ethnic Motif Printed Black Viscose Kurta', ' 8905724479281': ' Flower Power Tunic', ' 8905724574573': ' Ikat Inspired Pink Viscose Kurta Set'}","['Kurta Sets', ' Kurtas', ' Kurtas &amp; Kurta Sets']","['All Clothing', ' Kurtas &amp; Kurta Sets']",60,1,8970.0
0,2058668306.1711369,{'8905724512476': 'Ikat Inspired Pink Viscose Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],69,1,3591.0
0,1644744325.1710415,{'8905724512476': 'Ikat Inspired Pink Viscose Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],80,1,3591.0
0,1220130611.1710076,{'8905724512483': 'Ikat Inspired Pink Viscose Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],83,1,3591.0
0,743426536.1710074,{'8905724512483': 'Ikat Inspired Pink Viscose Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],84,1,3990.0
0,385565430.17099565,{'8905724512513': 'Ikat Inspired Pink Viscose Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],85,1,3990.0
0,1940355155.1713295,"{'8905724512568': 'Dual Stone Dangler Earrings', ' 8905724455643': ' Viscose Blend Embroidered Kurta Set'}","['Kurta Sets', ' Jewellery']","['Kurtas &amp; Kurta Sets', ' All Accessories']",46,1,5389.0
0,223939287.1713448,{'8905724512650': 'Floral Embroidered Yellow Viscose Top'},['Tops'],['All Clothing'],42,1,2290.0
0,137347391.17119843,"{'8905724512667': 'Floral Embroidered Yellow Viscose Top', ' 8905724451829': ' Off White Embroidered Viscose Top', ' 8905724444654': ' Floral Embroidered Teal Top', ' 8905724444449': ' Pink Love Top', ' 8905724560385': ' Ikat Inspired Cotton Kurta'}","['Kurtas', ' Tops']","['Kurtas &amp; Kurta Sets', ' All Clothing']",61,1,154.0
3,927564149.1712314,"{'8905724512674': 'Floral Embroidered Yellow Viscose Top', ' 8905134931263': ' Pleated Lime Green Embroidered Top', ' 8905724481161': ' Purple Ethnic Motifs Flared Gown', ' 8905724426803': ' Pink Viscose Top'}","['Dresses', ' Tops']",['All Clothing'],58,1,8820.0
0,735500936.1714984,{'8905724513060': 'Ethnic Motif Yellow Viscose Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],25,1,3990.0
0,1749131588.1715152,{'8905724513077': 'Ethnic Motif Yellow Viscose Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],25,1,3990.0
3,937803136.1710684,"{'8905724513084': 'Navy Blue Printed Viscose Kurta', ' 8905724601859': ' Ethnic Motif Yellow Viscose Kurta Set', ' 8905724602818': ' Ikat Inspired Lime Green Viscose Kurta'}","['Kurta Sets', ' Kurtas']",['Kurtas &amp; Kurta Sets'],77,1,8970.0
0,2033727768.171095,{'8905724513091': 'Ethnic Motif Yellow Viscose Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],65,1,3990.0
0,1676904151.1713257,{'8905724513107': 'Ethnic Motif Yellow Viscose Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],34,1,3990.0
0,1877821722.1715007,{'8905724517419': 'Pink Embroidered Cotton Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],27,1,5990.0
0,23846563.171156373,{'8905724517440': 'Pink Embroidered Cotton Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],66,1,5990.0
0,1089204921.1714633,{'8905724517488': 'Pink Embroidered Cotton Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],31,1,5990.0
0,1333950057.1712933,{'8905724525148': 'Geometric Print Blue Viscose Skirt Set'},['Co-ords'],['All Clothing'],51,1,6990.0
0,1742709208.1714597,{'8905724525148': 'Geometric Print Blue Viscose Skirt Set'},['Co-ords'],['All Clothing'],31,1,6291.0
3,1581404744.1713076,"{'8905724525148': 'Geometric Print Blue Viscose Skirt Set', ' 8905724371639': ' Jasmin Co-ords Set', ' 8905724481062': ' Geometric Print Orange Viscose Kurta Set'}","['Co-ords', ' Kurta Sets', ' Black Friday Sale']","['Sale', ' All Clothing', ' Kurtas &amp; Kurta Sets']",49,1,15975.0
3,1978350583.170772,{'8905724525315': 'Colour Burst Co-Ord Set'},['Co-ords'],['All Clothing'],111,2,9980.0
3,1978350583.170772,{'8905724525315': 'Colour Burst Co-Ord Set'},['Co-ords'],['All Clothing'],111,2,9980.0
1,1944859899.1707473,{'8905724525322': 'Colour Burst Co-Ord Set'},['Co-ords'],['All Clothing'],106,1,4990.0
3,82270272.17086004,"{'8905724525322': 'The Saree Skirt Set', ' 8905724539107': ' Colour Burst Co-Ord Set'}",['Co-ords'],['All Clothing'],91,1,11980.0
0,139455207.17038447,"{'8905724526619': 'The Jhumka Twist - Pink', ' 8905724286643': ' Gulabi Gang Co-ords Set'}","['Jewellery', ' Black Friday Sale']","['All Accessories', ' Sale']",65,1,1994.0
3,642143453.1708611,"{'8905724531088': ""Ikat Lovin' Set"", ' 8905724288098': ' Mint Self Design Straight Kurta', ' 8905134819332': ' The Electric Indigo Set'}","['Kurta Sets', ' Kurtas', ' Celebratory Must-Haves']","['Collections', ' Kurtas &amp; Kurta Sets']",101,1,12930.0
1,199323261.17091003,{'8905724531095': 'The Electric Indigo Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],95,1,6490.0
1,161571183.170876,{'8905724534546': 'Ikat Print Lime Green Cotton Flared Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],99,1,2061.0
1,45217492.17095872,{'8905724534553': 'Ikat Print Lime Green Cotton Flared Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],89,1,2290.0
1,2060869604.170824,"{'8905724534577': 'Batik Warli Inspired Tunic', ' 8905134993735': ' Ikat Print Lime Green Cotton Flared Kurta'}",['Kurtas'],['Kurtas &amp; Kurta Sets'],104,1,4572.0
3,2022873320.171432,"{'8905724534577': 'Ikat Print Lime Green Cotton Flared Kurta', ' 8905724489921': ' Batik Warli Inspired Tunic', ' 8905724598524': ' Ikat Inspired Pink Viscose Kurta'}","['Kurtas &amp; Kurta Sets', ' Kurtas']","['All Clothing', ' Kurtas &amp; Kurta Sets']",31,2,9460.0
3,2022873320.171432,{'8905724602825': 'Ikat Inspired Lime Green Viscose Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],31,2,9460.0
0,902787339.1710179,{'8905724534584': 'Ikat Print Lime Green Cotton Flared Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],80,1,1855.0
1,2133338477.170824,"{'8905724534584': 'Ikat Print Lime Green Cotton Flared Kurta', ' 8905724180378': ' Indigo Geometric Tie-Ups Fit And Flare Dress', ' 8905724414015': ' Ikat Print Cotton A-Line Yellow Kurta'}","['Kurtas', ' Dresses']","['Kurtas &amp; Kurta Sets', ' All Clothing']",105,1,6030.0
1,1445468556.1708152,"{'8905724534591': 'Ikat Print Lime Green Cotton Flared Kurta', ' 8905724372841': ' Gulbagh flared tunic'}",['Kurtas'],['Kurtas &amp; Kurta Sets'],103,1,3285.0
1,115682354.17070372,{'8905724539077': 'The Saree Co-Ord'},['Co-ords'],['All Clothing'],119,1,6291.0
3,1952312034.170714,{'8905724539077': 'The Saree Co-Ord'},['Co-ords'],['All Clothing'],104,2,10782.0
3,1952312034.170714,{'8907641550517': 'Festive Halter Neck Ethnic Motifs Skirt Set'},['Celebratory Must-Haves'],['Collections'],104,2,10782.0
3,1287449102.171026,"{'8905724539077': 'The Saree Skirt Set', ' 8907641550517': ' Festive Halter Neck Ethnic Motifs Skirt Set'}","['Co-ords', ' Celebratory Must-Haves']","['All Clothing', ' Collections']",77,1,11980.0
1,2104207501.1708848,{'8905724539084': 'The Saree Skirt Set'},['Co-ords'],['All Clothing'],89,1,6990.0
0,759953099.1710477,{'8905724539084': 'The Saree Skirt Set'},['Co-ords'],['All Clothing'],77,1,6990.0
1,62592595.17070536,{'8905724539084': 'The Saree Co-Ord'},['Co-ords'],['All Clothing'],119,1,6990.0
